ID,Resume_str,Category,Sub_domain,Degree_level,Experience,Skills,Sector
a72a54a1,"Professional Profile
    Civil Engineering specialist with 13 years of experience in Geotechnical Engineering.
    Education: Professional Certification in Civil Engineering.
    
    Key Skills: STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Geotechnical Engineering and STAAD.Pro.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Geotechnical Engineering framework for industrial scale.
    Certifications: Professional Civil Engineering Certification.",Civil Engineering,Geotechnical Engineering,Professional Certification,13,"STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology",Industrial/Tech
91499e78,"Professional Profile
    Civil Engineering specialist with 15 years of experience in Construction Management.
    Education: Diploma in Civil Engineering.
    
    Key Skills: STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Construction Management and STAAD.Pro.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Construction Management framework for industrial scale.
    Certifications: Professional Civil Engineering Certification.",Civil Engineering,Construction Management,Diploma,15,"STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology",Industrial/Tech
cf08f0c6,"Professional Profile
    Civil Engineering specialist with 1 years of experience in Transportation.
    Education: Bachelor's in Civil Engineering.
    
    Key Skills: STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Transportation and STAAD.Pro.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Transportation framework for industrial scale.
    Certifications: Professional Civil Engineering Certification.",Civil Engineering,Transportation,Bachelor's,1,"STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology",Industrial/Tech
87c0fedb,"Professional Profile
    Civil Engineering specialist with 14 years of experience in Geotechnical Engineering.
    Education: Master's in Civil Engineering.
    
    Key Skills: STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Geotechnical Engineering and STAAD.Pro.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Geotechnical Engineering framework for industrial scale.
    Certifications: Professional Civil Engineering Certification.",Civil Engineering,Geotechnical Engineering,Master's,14,"STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology",Industrial/Tech
cbfcef4a,"Professional Profile
    Civil Engineering specialist with 12 years of experience in Geotechnical Engineering.
    Education: Master's in Civil Engineering.
    
    Key Skills: STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Geotechnical Engineering and STAAD.Pro.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Geotechnical Engineering framework for industrial scale.
    Certifications: Professional Civil Engineering Certification.",Civil Engineering,Geotechnical Engineering,Master's,12,"STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology",Industrial/Tech
c9f31169,"Professional Profile
    Civil Engineering specialist with 15 years of experience in Transportation.
    Education: Professional Certification in Civil Engineering.
    
    Key Skills: STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Transportation and STAAD.Pro.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Transportation framework for industrial scale.
    Certifications: Professional Civil Engineering Certification.",Civil Engineering,Transportation,Professional Certification,15,"STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology",Industrial/Tech
760c11a4,"Professional Profile
    Civil Engineering specialist with 6 years of experience in Transportation.
    Education: Professional Certification in Civil Engineering.
    
    Key Skills: STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Transportation and STAAD.Pro.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Transportation framework for industrial scale.
    Certifications: Professional Civil Engineering Certification.",Civil Engineering,Transportation,Professional Certification,6,"STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology",Industrial/Tech
4f2f7a38,"Professional Profile
    Civil Engineering specialist with 13 years of experience in Structural Analysis.
    Education: Diploma in Civil Engineering.
    
    Key Skills: STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Structural Analysis and STAAD.Pro.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Structural Analysis framework for industrial scale.
    Certifications: Professional Civil Engineering Certification.",Civil Engineering,Structural Analysis,Diploma,13,"STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology",Industrial/Tech
8e401c66,"Professional Profile
    Civil Engineering specialist with 2 years of experience in Construction Management.
    Education: Professional Certification in Civil Engineering.
    
    Key Skills: STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Construction Management and STAAD.Pro.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Construction Management framework for industrial scale.
    Certifications: Professional Civil Engineering Certification.",Civil Engineering,Construction Management,Professional Certification,2,"STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology",Industrial/Tech
920f30f5,"Professional Profile
    Civil Engineering specialist with 13 years of experience in Transportation.
    Education: Master's in Civil Engineering.
    
    Key Skills: STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Transportation and STAAD.Pro.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Transportation framework for industrial scale.
    Certifications: Professional Civil Engineering Certification.",Civil Engineering,Transportation,Master's,13,"STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology",Industrial/Tech
69beaa00,"Professional Profile
    Civil Engineering specialist with 3 years of experience in Structural Analysis.
    Education: Professional Certification in Civil Engineering.
    
    Key Skills: STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Structural Analysis and STAAD.Pro.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Structural Analysis framework for industrial scale.
    Certifications: Professional Civil Engineering Certification.",Civil Engineering,Structural Analysis,Professional Certification,3,"STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology",Industrial/Tech
74cb397f,"Professional Profile
    Civil Engineering specialist with 9 years of experience in Structural Analysis.
    Education: Master's in Civil Engineering.
    
    Key Skills: STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Structural Analysis and STAAD.Pro.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Structural Analysis framework for industrial scale.
    Certifications: Professional Civil Engineering Certification.",Civil Engineering,Structural Analysis,Master's,9,"STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology",Industrial/Tech
1e981aba,"Professional Profile
    Civil Engineering specialist with 14 years of experience in Construction Management.
    Education: Bachelor's in Civil Engineering.
    
    Key Skills: STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Construction Management and STAAD.Pro.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Construction Management framework for industrial scale.
    Certifications: Professional Civil Engineering Certification.",Civil Engineering,Construction Management,Bachelor's,14,"STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology",Industrial/Tech
4bc651c6,"Professional Profile
    Civil Engineering specialist with 4 years of experience in Geotechnical Engineering.
    Education: Bachelor's in Civil Engineering.
    
    Key Skills: STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Geotechnical Engineering and STAAD.Pro.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Geotechnical Engineering framework for industrial scale.
    Certifications: Professional Civil Engineering Certification.",Civil Engineering,Geotechnical Engineering,Bachelor's,4,"STAAD.Pro, Revit, Surveying, Structural Design, BIM, Concrete Technology",Industrial/Tech
